"","dt","temp","ax","ay","az","gx","gy","gz","distance","velocity","name","type","hr","date","time","channel","depth","depth.top","ax.c","ay.c","az.c","gx.c","gy.c","gz.c","lux","doy","doy.name","river"
"1",2016-06-08 09:56:00,20.901,NA,NA,NA,NA,NA,NA,0,0.622523462,"4B","sub",NA,"6/8/2016","9:56:00",1,NA,NA,NA,NA,NA,NA,NA,NA,1636.1,160,"160.4B","UMR"
"2",2016-06-08 09:57:00,20.901,NA,NA,NA,NA,NA,NA,37.35140743,0.622523462,"4B","sub",NA,"6/8/2016","9:57:00",1,NA,NA,NA,NA,NA,NA,NA,NA,3444.5,160,"160.4B","UMR"
"3",2016-06-08 09:58:00,20.901,NA,NA,NA,NA,NA,NA,74.70281526,0.622523462,"4B","sub",NA,"6/8/2016","9:58:00",1,NA,NA,NA,NA,NA,NA,NA,NA,3961.1,160,"160.4B","UMR"
"4",2016-06-08 09:59:00,20.901,NA,NA,NA,NA,NA,NA,112.0542231,0.622523462,"4B","sub",NA,"6/8/2016","9:59:00",1,NA,NA,NA,NA,NA,NA,NA,NA,3444.5,160,"160.4B","UMR"
"5",2016-06-08 10:00:00,20.901,NA,NA,NA,NA,NA,NA,149.4056305,0.622523462,"4B","sub",NA,"6/8/2016","10:00:00",1,NA,NA,NA,NA,NA,NA,NA,NA,1550,160,"160.4B","UMR"
"6",2016-06-08 10:01:00,20.901,NA,NA,NA,NA,NA,NA,186.7570383,0.622523462,"4B","sub",NA,"6/8/2016","10:01:00",1,NA,NA,NA,NA,NA,NA,NA,NA,2497.2,160,"160.4B","UMR"
"7",2016-06-08 10:02:00,20.901,NA,NA,NA,NA,NA,NA,224.1084462,0.622523462,"4B","sub",NA,"6/8/2016","10:02:00",1,NA,NA,NA,NA,NA,NA,NA,NA,4133.4,160,"160.4B","UMR"
"8",2016-06-08 10:03:00,20.901,NA,NA,NA,NA,NA,NA,261.4598536,0.622523462,"4B","sub",NA,"6/8/2016","10:03:00",1,NA,NA,NA,NA,NA,NA,NA,NA,6544.5,160,"160.4B","UMR"
"9",2016-06-08 10:04:00,20.996,NA,NA,NA,NA,NA,NA,298.8112614,0.622523462,"4B","sub",NA,"6/8/2016","10:04:00",1,NA,NA,NA,NA,NA,NA,NA,NA,7233.4,160,"160.4B","UMR"
"10",2016-06-08 10:05:00,20.996,NA,NA,NA,NA,NA,NA,336.1626692,0.622523462,"4B","sub",NA,"6/8/2016","10:05:00",1,NA,NA,NA,NA,NA,NA,NA,NA,2497.2,160,"160.4B","UMR"
"11",2016-06-08 10:06:00,20.996,NA,NA,NA,NA,NA,NA,373.5140767,0.622523462,"4B","sub",NA,"6/8/2016","10:06:00",1,NA,NA,NA,NA,NA,NA,NA,NA,3616.7,160,"160.4B","UMR"
"12",2016-06-08 10:07:00,20.901,NA,NA,NA,NA,NA,NA,410.8654845,0.622523462,"4B","sub",NA,"6/8/2016","10:07:00",1,NA,NA,NA,NA,NA,NA,NA,NA,3444.5,160,"160.4B","UMR"
"13",2016-06-08 10:08:00,20.901,NA,NA,NA,NA,NA,NA,448.2168923,0.622523462,"4B","sub",NA,"6/8/2016","10:08:00",1,NA,NA,NA,NA,NA,NA,NA,NA,2669.5,160,"160.4B","UMR"
"14",2016-06-08 10:09:00,20.901,NA,NA,NA,NA,NA,NA,485.5683001,0.622523462,"4B","sub",NA,"6/8/2016","10:09:00",1,NA,NA,NA,NA,NA,NA,NA,NA,3788.9,160,"160.4B","UMR"
"15",2016-06-08 10:10:00,20.901,NA,NA,NA,NA,NA,NA,522.9197076,0.622523462,"4B","sub",NA,"6/8/2016","10:10:00",1,NA,NA,NA,NA,NA,NA,NA,NA,11022.3,160,"160.4B","UMR"
"16",2016-06-08 10:11:00,20.996,NA,NA,NA,NA,NA,NA,560.2711154,0.622523462,"4B","sub",NA,"6/8/2016","10:11:00",1,NA,NA,NA,NA,NA,NA,NA,NA,2411.1,160,"160.4B","UMR"
"17",2016-06-08 10:12:00,20.901,NA,NA,NA,NA,NA,NA,597.6225232,0.622523462,"4B","sub",NA,"6/8/2016","10:12:00",1,NA,NA,NA,NA,NA,NA,NA,NA,2497.2,160,"160.4B","UMR"
"18",2016-06-08 10:13:00,20.901,NA,NA,NA,NA,NA,NA,634.9739306,0.374993228,"4B","sub",NA,"6/8/2016","10:13:00",1,NA,NA,NA,NA,NA,NA,NA,NA,7233.4,160,"160.4B","UMR"
"19",2016-06-08 10:14:00,20.901,NA,NA,NA,NA,NA,NA,657.4735244,0.374993228,"4B","sub",NA,"6/8/2016","10:14:00",1,NA,NA,NA,NA,NA,NA,NA,NA,1636.1,160,"160.4B","UMR"
"20",2016-06-08 10:15:00,20.901,NA,NA,NA,NA,NA,NA,679.9731182,0.374993228,"4B","sub",NA,"6/8/2016","10:15:00",1,NA,NA,NA,NA,NA,NA,NA,NA,2238.9,160,"160.4B","UMR"
"21",2016-06-08 10:16:00,20.901,NA,NA,NA,NA,NA,NA,702.4727117,0.374993228,"4B","sub",NA,"6/8/2016","10:16:00",1,NA,NA,NA,NA,NA,NA,NA,NA,2411.1,160,"160.4B","UMR"
"22",2016-06-08 10:17:00,20.901,NA,NA,NA,NA,NA,NA,724.9723055,0.374993228,"4B","sub",NA,"6/8/2016","10:17:00",1,NA,NA,NA,NA,NA,NA,NA,NA,1636.1,160,"160.4B","UMR"
"23",2016-06-08 10:18:00,20.901,NA,NA,NA,NA,NA,NA,747.4718992,0.374993228,"4B","sub",NA,"6/8/2016","10:18:00",1,NA,NA,NA,NA,NA,NA,NA,NA,2927.8,160,"160.4B","UMR"
"24",2016-06-08 10:19:00,20.996,NA,NA,NA,NA,NA,NA,769.9714928,0.374993228,"4B","sub",NA,"6/8/2016","10:19:00",1,NA,NA,NA,NA,NA,NA,NA,NA,4305.6,160,"160.4B","UMR"
"25",2016-06-08 10:20:00,20.901,NA,NA,NA,NA,NA,NA,792.4710865,0.374993228,"4B","sub",NA,"6/8/2016","10:20:00",1,NA,NA,NA,NA,NA,NA,NA,NA,1463.9,160,"160.4B","UMR"
"26",2016-06-08 10:21:00,20.901,NA,NA,NA,NA,NA,NA,814.9706803,0.374993228,"4B","sub",NA,"6/8/2016","10:21:00",1,NA,NA,NA,NA,NA,NA,NA,NA,1324,160,"160.4B","UMR"
"27",2016-06-08 10:22:00,20.996,NA,NA,NA,NA,NA,NA,837.4702738,0.374993228,"4B","sub",NA,"6/8/2016","10:22:00",1,NA,NA,NA,NA,NA,NA,NA,NA,3444.5,160,"160.4B","UMR"
"28",2016-06-08 10:23:00,20.996,NA,NA,NA,NA,NA,NA,859.9698676,0.374993228,"4B","sub",NA,"6/8/2016","10:23:00",1,NA,NA,NA,NA,NA,NA,NA,NA,6200,160,"160.4B","UMR"
"29",2016-06-08 10:24:00,20.996,NA,NA,NA,NA,NA,NA,882.4694614,0.374993228,"4B","sub",NA,"6/8/2016","10:24:00",1,NA,NA,NA,NA,NA,NA,NA,NA,1367,160,"160.4B","UMR"
"30",2016-06-08 10:25:00,20.996,NA,NA,NA,NA,NA,NA,904.9690552,0.374993228,"4B","sub",NA,"6/8/2016","10:25:00",1,NA,NA,NA,NA,NA,NA,NA,NA,1291.7,160,"160.4B","UMR"
"31",2016-06-08 10:26:00,20.901,NA,NA,NA,NA,NA,NA,927.4686487,0.374993228,"4B","sub",NA,"6/8/2016","10:26:00",1,NA,NA,NA,NA,NA,NA,NA,NA,279.9,160,"160.4B","UMR"
"32",2016-06-08 10:27:00,20.901,NA,NA,NA,NA,NA,NA,949.9682424,0.374993228,"4B","sub",NA,"6/8/2016","10:27:00",1,NA,NA,NA,NA,NA,NA,NA,NA,1108.7,160,"160.4B","UMR"
"33",2016-06-08 10:28:00,20.901,NA,NA,NA,NA,NA,NA,972.4678362,0.374993228,"4B","sub",NA,"6/8/2016","10:28:00",1,NA,NA,NA,NA,NA,NA,NA,NA,1894.5,160,"160.4B","UMR"
"34",2016-06-08 10:29:00,20.901,NA,NA,NA,NA,NA,NA,994.9674297,0.374993228,"4B","sub",NA,"6/8/2016","10:29:00",1,NA,NA,NA,NA,NA,NA,NA,NA,1377.8,160,"160.4B","UMR"
"35",2016-06-08 10:30:00,20.901,NA,NA,NA,NA,NA,NA,1017.467024,0.374993228,"4B","sub",NA,"6/8/2016","10:30:00",1,NA,NA,NA,NA,NA,NA,NA,NA,1463.9,160,"160.4B","UMR"
"36",2016-06-08 10:31:00,20.901,NA,NA,NA,NA,NA,NA,1039.966617,0.374993228,"4B","sub",NA,"6/8/2016","10:31:00",1,NA,NA,NA,NA,NA,NA,NA,NA,183,160,"160.4B","UMR"
"37",2016-06-08 10:32:00,20.901,NA,NA,NA,NA,NA,NA,1062.466211,0.374993228,"4B","sub",NA,"6/8/2016","10:32:00",1,NA,NA,NA,NA,NA,NA,NA,NA,86.1,160,"160.4B","UMR"
"38",2016-06-08 10:33:00,20.901,NA,NA,NA,NA,NA,NA,1084.965805,0.374993228,"4B","sub",NA,"6/8/2016","10:33:00",1,NA,NA,NA,NA,NA,NA,NA,NA,64.6,160,"160.4B","UMR"
"39",2016-06-08 10:34:00,20.901,NA,NA,NA,NA,NA,NA,1107.465398,0.374993228,"4B","sub",NA,"6/8/2016","10:34:00",1,NA,NA,NA,NA,NA,NA,NA,NA,53.8,160,"160.4B","UMR"
"40",2016-06-08 10:35:00,20.901,NA,NA,NA,NA,NA,NA,1129.964992,0.374993228,"4B","sub",NA,"6/8/2016","10:35:00",1,NA,NA,NA,NA,NA,NA,NA,NA,43.1,160,"160.4B","UMR"
"41",2016-06-08 10:36:00,20.901,NA,NA,NA,NA,NA,NA,1152.464586,0.374993228,"4B","sub",NA,"6/8/2016","10:36:00",1,NA,NA,NA,NA,NA,NA,NA,NA,107.6,160,"160.4B","UMR"
"42",2016-06-08 10:37:00,20.901,NA,NA,NA,NA,NA,NA,1174.964179,0.374993228,"4B","sub",NA,"6/8/2016","10:37:00",1,NA,NA,NA,NA,NA,NA,NA,NA,75.3,160,"160.4B","UMR"
"43",2016-06-08 10:38:00,20.901,NA,NA,NA,NA,NA,NA,1197.463773,0.374993228,"4B","sub",NA,"6/8/2016","10:38:00",1,NA,NA,NA,NA,NA,NA,NA,NA,183,160,"160.4B","UMR"
"44",2016-06-08 10:39:00,20.901,NA,NA,NA,NA,NA,NA,1219.963367,0.374993228,"4B","sub",NA,"6/8/2016","10:39:00",1,NA,NA,NA,NA,NA,NA,NA,NA,635.1,160,"160.4B","UMR"
"45",2016-06-08 10:40:00,20.996,NA,NA,NA,NA,NA,NA,1242.46296,0.374993228,"4B","sub",NA,"6/8/2016","10:40:00",1,NA,NA,NA,NA,NA,NA,NA,NA,53.8,160,"160.4B","UMR"
"46",2016-06-08 10:41:00,20.901,NA,NA,NA,NA,NA,NA,1264.962554,0.374993228,"4B","sub",NA,"6/8/2016","10:41:00",1,NA,NA,NA,NA,NA,NA,NA,NA,484.4,160,"160.4B","UMR"
"47",2016-06-08 10:42:00,20.901,NA,NA,NA,NA,NA,NA,1287.462148,0.374993228,"4B","sub",NA,"6/8/2016","10:42:00",1,NA,NA,NA,NA,NA,NA,NA,NA,226,160,"160.4B","UMR"
"48",2016-06-08 10:43:00,20.996,NA,NA,NA,NA,NA,NA,1309.961742,0.374993228,"4B","sub",NA,"6/8/2016","10:43:00",1,NA,NA,NA,NA,NA,NA,NA,NA,742.7,160,"160.4B","UMR"
"49",2016-06-08 10:44:00,20.996,NA,NA,NA,NA,NA,NA,1332.461335,0.374993228,"4B","sub",NA,"6/8/2016","10:44:00",1,NA,NA,NA,NA,NA,NA,NA,NA,4477.8,160,"160.4B","UMR"
"50",2016-06-08 10:45:00,20.996,NA,NA,NA,NA,NA,NA,1354.960929,0.374993228,"4B","sub",NA,"6/8/2016","10:45:00",1,NA,NA,NA,NA,NA,NA,NA,NA,4650,160,"160.4B","UMR"
"51",2016-06-08 10:46:00,20.996,NA,NA,NA,NA,NA,NA,1377.460523,0.374993228,"4B","sub",NA,"6/8/2016","10:46:00",1,NA,NA,NA,NA,NA,NA,NA,NA,2325,160,"160.4B","UMR"
"52",2016-06-08 10:47:00,20.996,NA,NA,NA,NA,NA,NA,1399.960116,0.374993228,"4B","sub",NA,"6/8/2016","10:47:00",1,NA,NA,NA,NA,NA,NA,NA,NA,968.8,160,"160.4B","UMR"
"53",2016-06-08 10:48:00,20.996,NA,NA,NA,NA,NA,NA,1422.45971,0.374993228,"4B","sub",NA,"6/8/2016","10:48:00",1,NA,NA,NA,NA,NA,NA,NA,NA,7233.4,160,"160.4B","UMR"
"54",2016-06-08 10:49:00,20.996,NA,NA,NA,NA,NA,NA,1444.959304,0.374993228,"4B","sub",NA,"6/8/2016","10:49:00",1,NA,NA,NA,NA,NA,NA,NA,NA,2927.8,160,"160.4B","UMR"
"55",2016-06-08 10:50:00,20.996,NA,NA,NA,NA,NA,NA,1467.458897,0.374993228,"4B","sub",NA,"6/8/2016","10:50:00",1,NA,NA,NA,NA,NA,NA,NA,NA,4650,160,"160.4B","UMR"
"56",2016-06-08 10:51:00,21.091,NA,NA,NA,NA,NA,NA,1489.958491,0.374993228,"4B","sub",NA,"6/8/2016","10:51:00",1,NA,NA,NA,NA,NA,NA,NA,NA,7233.4,160,"160.4B","UMR"
"57",2016-06-08 10:52:00,21.091,NA,NA,NA,NA,NA,NA,1512.458085,0.374993228,"4B","sub",NA,"6/8/2016","10:52:00",1,NA,NA,NA,NA,NA,NA,NA,NA,23422.4,160,"160.4B","UMR"
"58",2016-06-08 10:53:00,21.187,NA,NA,NA,NA,NA,NA,1534.957679,0.374993228,"4B","sub",NA,"6/8/2016","10:53:00",1,NA,NA,NA,NA,NA,NA,NA,NA,11022.3,160,"160.4B","UMR"
"59",2016-06-08 10:54:00,21.282,NA,NA,NA,NA,NA,NA,1557.457272,0.374993228,"4B","sub",NA,"6/8/2016","10:54:00",1,NA,NA,NA,NA,NA,NA,NA,NA,4477.8,160,"160.4B","UMR"
"60",2016-06-08 10:55:00,21.378,NA,NA,NA,NA,NA,NA,1579.956866,0.374993228,"4B","sub",NA,"6/8/2016","10:55:00",1,NA,NA,NA,NA,NA,NA,NA,NA,14466.8,160,"160.4B","UMR"
"61",2016-06-08 10:56:00,21.473,NA,NA,NA,NA,NA,NA,1602.45646,0.374993228,"4B","sub",NA,"6/8/2016","10:56:00",1,NA,NA,NA,NA,NA,NA,NA,NA,12400.1,160,"160.4B","UMR"
"62",2016-06-08 10:57:00,21.473,NA,NA,NA,NA,NA,NA,1624.956053,0.374993228,"4B","sub",NA,"6/8/2016","10:57:00",1,NA,NA,NA,NA,NA,NA,NA,NA,13089,160,"160.4B","UMR"
"63",2016-06-08 10:58:00,21.378,NA,NA,NA,NA,NA,NA,1647.455647,0.374993228,"4B","sub",NA,"6/8/2016","10:58:00",1,NA,NA,NA,NA,NA,NA,NA,NA,16533.4,160,"160.4B","UMR"
"64",2016-06-08 10:59:00,21.282,NA,NA,NA,NA,NA,NA,1669.955241,0.374993228,"4B","sub",NA,"6/8/2016","10:59:00",1,NA,NA,NA,NA,NA,NA,NA,NA,7577.8,160,"160.4B","UMR"
"65",2016-06-08 11:00:00,21.282,NA,NA,NA,NA,NA,NA,1692.454834,0.374993228,"4B","sub",NA,"6/8/2016","11:00:00",1,NA,NA,NA,NA,NA,NA,NA,NA,2583.4,160,"160.4B","UMR"
"66",2016-06-08 11:01:00,21.187,NA,NA,NA,NA,NA,NA,1714.954428,0.374993228,"4B","sub",NA,"6/8/2016","11:01:00",1,NA,NA,NA,NA,NA,NA,NA,NA,1227.1,160,"160.4B","UMR"
"67",2016-06-08 11:02:00,21.187,NA,NA,NA,NA,NA,NA,1737.454022,0.374993228,"4B","sub",NA,"6/8/2016","11:02:00",1,NA,NA,NA,NA,NA,NA,NA,NA,419.8,160,"160.4B","UMR"
"68",2016-06-08 11:03:00,21.091,NA,NA,NA,NA,NA,NA,1759.953615,0.374993228,"4B","sub",NA,"6/8/2016","11:03:00",1,NA,NA,NA,NA,NA,NA,NA,NA,1259.4,160,"160.4B","UMR"
"69",2016-06-08 11:04:00,21.091,NA,NA,NA,NA,NA,NA,1782.453209,0.374993228,"4B","sub",NA,"6/8/2016","11:04:00",1,NA,NA,NA,NA,NA,NA,NA,NA,3961.1,160,"160.4B","UMR"
"70",2016-06-08 11:05:00,21.091,NA,NA,NA,NA,NA,NA,1804.952803,0.374993228,"4B","sub",NA,"6/8/2016","11:05:00",1,NA,NA,NA,NA,NA,NA,NA,NA,2152.8,160,"160.4B","UMR"
"71",2016-06-08 11:06:00,21.091,NA,NA,NA,NA,NA,NA,1827.452397,0.374993228,"4B","sub",NA,"6/8/2016","11:06:00",1,NA,NA,NA,NA,NA,NA,NA,NA,2411.1,160,"160.4B","UMR"
"72",2016-06-08 11:07:00,21.091,NA,NA,NA,NA,NA,NA,1849.95199,0.374993228,"4B","sub",NA,"6/8/2016","11:07:00",1,NA,NA,NA,NA,NA,NA,NA,NA,8266.7,160,"160.4B","UMR"
"73",2016-06-08 11:08:00,21.091,NA,NA,NA,NA,NA,NA,1872.451584,0.374993228,"4B","sub",NA,"6/8/2016","11:08:00",1,NA,NA,NA,NA,NA,NA,NA,NA,2669.5,160,"160.4B","UMR"
"74",2016-06-08 11:09:00,21.187,NA,NA,NA,NA,NA,NA,1894.951178,0.374993228,"4B","sub",NA,"6/8/2016","11:09:00",1,NA,NA,NA,NA,NA,NA,NA,NA,2927.8,160,"160.4B","UMR"
"75",2016-06-08 11:10:00,21.091,NA,NA,NA,NA,NA,NA,1917.450771,0.374993228,"4B","sub",NA,"6/8/2016","11:10:00",1,NA,NA,NA,NA,NA,NA,NA,NA,1980.6,160,"160.4B","UMR"
"76",2016-06-08 11:11:00,21.091,NA,NA,NA,NA,NA,NA,1939.950365,0.374993228,"4B","sub",NA,"6/8/2016","11:11:00",1,NA,NA,NA,NA,NA,NA,NA,NA,1636.1,160,"160.4B","UMR"
"77",2016-06-08 11:12:00,21.091,NA,NA,NA,NA,NA,NA,1962.449959,0.374993228,"4B","sub",NA,"6/8/2016","11:12:00",1,NA,NA,NA,NA,NA,NA,NA,NA,1011.8,160,"160.4B","UMR"
"78",2016-06-08 11:13:00,21.091,NA,NA,NA,NA,NA,NA,1984.949552,0.374993228,"4B","sub",NA,"6/8/2016","11:13:00",1,NA,NA,NA,NA,NA,NA,NA,NA,1550,160,"160.4B","UMR"
"79",2016-06-08 11:14:00,21.091,NA,NA,NA,NA,NA,NA,2007.449146,0.374993228,"4B","sub",NA,"6/8/2016","11:14:00",1,NA,NA,NA,NA,NA,NA,NA,NA,2755.6,160,"160.4B","UMR"
"80",2016-06-08 11:15:00,21.091,NA,NA,NA,NA,NA,NA,2029.94874,0.374993228,"4B","sub",NA,"6/8/2016","11:15:00",1,NA,NA,NA,NA,NA,NA,NA,NA,635.1,160,"160.4B","UMR"
"81",2016-06-08 11:16:00,21.091,NA,NA,NA,NA,NA,NA,2052.448334,0.374993228,"4B","sub",NA,"6/8/2016","11:16:00",1,NA,NA,NA,NA,NA,NA,NA,NA,398.3,160,"160.4B","UMR"
"82",2016-06-08 11:17:00,21.091,NA,NA,NA,NA,NA,NA,2074.947927,0.374993228,"4B","sub",NA,"6/8/2016","11:17:00",1,NA,NA,NA,NA,NA,NA,NA,NA,161.5,160,"160.4B","UMR"
"83",2016-06-08 11:18:00,21.091,NA,NA,NA,NA,NA,NA,2097.447521,0.374993228,"4B","sub",NA,"6/8/2016","11:18:00",1,NA,NA,NA,NA,NA,NA,NA,NA,118.4,160,"160.4B","UMR"
"84",2016-06-08 11:19:00,21.091,NA,NA,NA,NA,NA,NA,2119.947115,0.374993228,"4B","sub",NA,"6/8/2016","11:19:00",1,NA,NA,NA,NA,NA,NA,NA,NA,43.1,160,"160.4B","UMR"
"85",2016-06-08 11:20:00,21.091,NA,NA,NA,NA,NA,NA,2142.446708,0.374993228,"4B","sub",NA,"6/8/2016","11:20:00",1,NA,NA,NA,NA,NA,NA,NA,NA,0,160,"160.4B","UMR"
"86",2016-06-08 11:21:00,21.091,NA,NA,NA,NA,NA,NA,2164.946302,0.374993228,"4B","sub",NA,"6/8/2016","11:21:00",1,NA,NA,NA,NA,NA,NA,NA,NA,75.3,160,"160.4B","UMR"
"87",2016-06-08 11:22:00,21.091,NA,NA,NA,NA,NA,NA,2187.445896,0.374993228,"4B","sub",NA,"6/8/2016","11:22:00",1,NA,NA,NA,NA,NA,NA,NA,NA,53.8,160,"160.4B","UMR"
"88",2016-06-08 11:23:00,21.091,NA,NA,NA,NA,NA,NA,2209.945489,0.374993228,"4B","sub",NA,"6/8/2016","11:23:00",1,NA,NA,NA,NA,NA,NA,NA,NA,344.4,160,"160.4B","UMR"
"89",2016-06-08 11:24:00,21.091,NA,NA,NA,NA,NA,NA,2232.445083,0.374993228,"4B","sub",NA,"6/8/2016","11:24:00",1,NA,NA,NA,NA,NA,NA,NA,NA,183,160,"160.4B","UMR"
"90",2016-06-08 11:25:00,21.091,NA,NA,NA,NA,NA,NA,2254.944677,0.374993228,"4B","sub",NA,"6/8/2016","11:25:00",1,NA,NA,NA,NA,NA,NA,NA,NA,376.7,160,"160.4B","UMR"
"91",2016-06-08 11:26:00,21.091,NA,NA,NA,NA,NA,NA,2277.44427,0.374993228,"4B","sub",NA,"6/8/2016","11:26:00",1,NA,NA,NA,NA,NA,NA,NA,NA,118.4,160,"160.4B","UMR"
"92",2016-06-08 11:27:00,21.091,NA,NA,NA,NA,NA,NA,2299.943864,0.374993228,"4B","sub",NA,"6/8/2016","11:27:00",1,NA,NA,NA,NA,NA,NA,NA,NA,2583.4,160,"160.4B","UMR"
"93",2016-06-08 11:28:00,21.091,NA,NA,NA,NA,NA,NA,2322.443458,0.374993228,"4B","sub",NA,"6/8/2016","11:28:00",1,NA,NA,NA,NA,NA,NA,NA,NA,75.3,160,"160.4B","UMR"
"94",2016-06-08 11:29:00,21.187,NA,NA,NA,NA,NA,NA,2344.943052,0.374993228,"4B","sub",NA,"6/8/2016","11:29:00",1,NA,NA,NA,NA,NA,NA,NA,NA,10.8,160,"160.4B","UMR"
"95",2016-06-08 11:30:00,21.091,NA,NA,NA,NA,NA,NA,2367.442645,0.374993228,"4B","sub",NA,"6/8/2016","11:30:00",1,NA,NA,NA,NA,NA,NA,NA,NA,139.9,160,"160.4B","UMR"
"96",2016-06-08 11:31:00,21.187,NA,NA,NA,NA,NA,NA,2389.942239,0.374993228,"4B","sub",NA,"6/8/2016","11:31:00",1,NA,NA,NA,NA,NA,NA,NA,NA,430.6,160,"160.4B","UMR"
"97",2016-06-08 11:32:00,21.187,NA,NA,NA,NA,NA,NA,2412.441833,0.374993228,"4B","sub",NA,"6/8/2016","11:32:00",1,NA,NA,NA,NA,NA,NA,NA,NA,688.9,160,"160.4B","UMR"
"98",2016-06-08 11:33:00,21.187,NA,NA,NA,NA,NA,NA,2434.941426,0.374993228,"4B","sub",NA,"6/8/2016","11:33:00",1,NA,NA,NA,NA,NA,NA,NA,NA,333.7,160,"160.4B","UMR"
"99",2016-06-08 11:34:00,21.091,NA,NA,NA,NA,NA,NA,2457.44102,0.374993228,"4B","sub",NA,"6/8/2016","11:34:00",1,NA,NA,NA,NA,NA,NA,NA,NA,430.6,160,"160.4B","UMR"
"100",2016-06-08 11:35:00,21.187,NA,NA,NA,NA,NA,NA,2479.940614,0.374993228,"4B","sub",NA,"6/8/2016","11:35:00",1,NA,NA,NA,NA,NA,NA,NA,NA,226,160,"160.4B","UMR"
"101",2016-06-08 11:36:00,21.187,NA,NA,NA,NA,NA,NA,2502.440207,0.374993228,"4B","sub",NA,"6/8/2016","11:36:00",1,NA,NA,NA,NA,NA,NA,NA,NA,1227.1,160,"160.4B","UMR"
"102",2016-06-08 11:37:00,21.187,NA,NA,NA,NA,NA,NA,2524.939801,0.374993228,"4B","sub",NA,"6/8/2016","11:37:00",1,NA,NA,NA,NA,NA,NA,NA,NA,193.8,160,"160.4B","UMR"
"103",2016-06-08 11:38:00,21.187,NA,NA,NA,NA,NA,NA,2547.439395,0.374993228,"4B","sub",NA,"6/8/2016","11:38:00",1,NA,NA,NA,NA,NA,NA,NA,NA,107.6,160,"160.4B","UMR"
"104",2016-06-08 11:39:00,21.187,NA,NA,NA,NA,NA,NA,2569.938989,0.374993228,"4B","sub",NA,"6/8/2016","11:39:00",1,NA,NA,NA,NA,NA,NA,NA,NA,344.4,160,"160.4B","UMR"
"105",2016-06-08 11:40:00,21.187,NA,NA,NA,NA,NA,NA,2592.438582,0.374993228,"4B","sub",NA,"6/8/2016","11:40:00",1,NA,NA,NA,NA,NA,NA,NA,NA,107.6,160,"160.4B","UMR"
"106",2016-06-08 11:41:00,21.187,NA,NA,NA,NA,NA,NA,2614.938176,0.374993228,"4B","sub",NA,"6/8/2016","11:41:00",1,NA,NA,NA,NA,NA,NA,NA,NA,96.9,160,"160.4B","UMR"
"107",2016-06-08 11:42:00,21.187,NA,NA,NA,NA,NA,NA,2637.43777,0.374993228,"4B","sub",NA,"6/8/2016","11:42:00",1,NA,NA,NA,NA,NA,NA,NA,NA,64.6,160,"160.4B","UMR"
"108",2016-06-08 11:43:00,21.187,NA,NA,NA,NA,NA,NA,2659.937363,0.374993228,"4B","sub",NA,"6/8/2016","11:43:00",1,NA,NA,NA,NA,NA,NA,NA,NA,193.8,160,"160.4B","UMR"
"109",2016-06-08 11:44:00,21.187,NA,NA,NA,NA,NA,NA,2682.436957,0.374993228,"4B","sub",NA,"6/8/2016","11:44:00",1,NA,NA,NA,NA,NA,NA,NA,NA,1270.1,160,"160.4B","UMR"
"110",2016-06-08 11:45:00,21.187,NA,NA,NA,NA,NA,NA,2704.936551,0.374993228,"4B","sub",NA,"6/8/2016","11:45:00",1,NA,NA,NA,NA,NA,NA,NA,NA,4133.4,160,"160.4B","UMR"
"111",2016-06-08 11:46:00,21.282,NA,NA,NA,NA,NA,NA,2727.436144,0.374993228,"4B","sub",NA,"6/8/2016","11:46:00",1,NA,NA,NA,NA,NA,NA,NA,NA,3100,160,"160.4B","UMR"
"112",2016-06-08 11:47:00,21.282,NA,NA,NA,NA,NA,NA,2749.935738,0.374993228,"4B","sub",NA,"6/8/2016","11:47:00",1,NA,NA,NA,NA,NA,NA,NA,NA,990.3,160,"160.4B","UMR"
"113",2016-06-08 11:48:00,21.282,NA,NA,NA,NA,NA,NA,2772.435332,0.374993228,"4B","sub",NA,"6/8/2016","11:48:00",1,NA,NA,NA,NA,NA,NA,NA,NA,129.2,160,"160.4B","UMR"
"114",2016-06-08 11:49:00,21.282,NA,NA,NA,NA,NA,NA,2794.934925,0.374993228,"4B","sub",NA,"6/8/2016","11:49:00",1,NA,NA,NA,NA,NA,NA,NA,NA,2411.1,160,"160.4B","UMR"
"115",2016-06-08 11:50:00,21.282,NA,NA,NA,NA,NA,NA,2817.434519,0.374993228,"4B","sub",NA,"6/8/2016","11:50:00",1,NA,NA,NA,NA,NA,NA,NA,NA,215.3,160,"160.4B","UMR"
"116",2016-06-08 11:51:00,21.282,NA,NA,NA,NA,NA,NA,2839.934113,0.374993228,"4B","sub",NA,"6/8/2016","11:51:00",1,NA,NA,NA,NA,NA,NA,NA,NA,279.9,160,"160.4B","UMR"
"117",2016-06-08 11:52:00,21.282,NA,NA,NA,NA,NA,NA,2862.433706,0.374993228,"4B","sub",NA,"6/8/2016","11:52:00",1,NA,NA,NA,NA,NA,NA,NA,NA,0,160,"160.4B","UMR"
"118",2016-06-08 11:53:00,21.187,NA,NA,NA,NA,NA,NA,2884.9333,0.374993228,"4B","sub",NA,"6/8/2016","11:53:00",1,NA,NA,NA,NA,NA,NA,NA,NA,0,160,"160.4B","UMR"
